"	CPU_Usage",Timestamp
13,28-10-2023 06:20
5,28-10-2023 06:25
1,28-10-2023 06:30
11,28-10-2023 06:35
19,28-10-2023 06:40
1,28-10-2023 06:45
13,28-10-2023 06:50
9,28-10-2023 06:55
11,28-10-2023 07:00
7,28-10-2023 07:05
9,28-10-2023 07:10
5,28-10-2023 07:15
11,28-10-2023 07:20
11,28-10-2023 07:25
9,28-10-2023 07:30
9,28-10-2023 07:35
3,28-10-2023 07:40
11,28-10-2023 07:45
7,28-10-2023 07:50
9,28-10-2023 07:55
5,28-10-2023 08:00
19,28-10-2023 08:05
13,28-10-2023 08:10
15,28-10-2023 08:15
5,28-10-2023 08:20
13,28-10-2023 08:25
13,28-10-2023 08:30
13,28-10-2023 08:35
23,28-10-2023 08:40
15,28-10-2023 08:45
11,28-10-2023 08:50
5,28-10-2023 08:55
11,28-10-2023 09:00
13,28-10-2023 09:05
11,28-10-2023 09:10
13,28-10-2023 09:15
11,28-10-2023 09:20
9,28-10-2023 09:25
5,28-10-2023 09:30
9,28-10-2023 09:35
5,28-10-2023 09:40
7,28-10-2023 09:45
7,28-10-2023 09:50
7,28-10-2023 09:55
17,28-10-2023 10:00
28,28-10-2023 10:05
13,28-10-2023 10:10
11,28-10-2023 10:15
17,28-10-2023 10:20
5,28-10-2023 10:25
5,28-10-2023 10:30
15,28-10-2023 10:35
3,28-10-2023 10:40
11,28-10-2023 10:45
13,28-10-2023 10:50
7,28-10-2023 10:55
7,28-10-2023 11:00
15,28-10-2023 11:05
11,28-10-2023 11:10
5,28-10-2023 11:15
9,28-10-2023 11:20
13,28-10-2023 11:25
5,28-10-2023 11:30
9,28-10-2023 11:35
9,28-10-2023 11:40
3,28-10-2023 11:45
19,28-10-2023 11:50
17,28-10-2023 11:55
9,28-10-2023 12:00
11,28-10-2023 12:05
15,28-10-2023 12:10
3,28-10-2023 12:15
7,28-10-2023 12:20
15,28-10-2023 12:25
19,28-10-2023 12:30
7,28-10-2023 12:35
3,28-10-2023 12:40
15,28-10-2023 12:45
2,28-10-2023 12:50
17,28-10-2023 12:55
13,28-10-2023 13:00
13,28-10-2023 13:05
16,28-10-2023 13:10
19,28-10-2023 13:15
15,28-10-2023 13:20
11,28-10-2023 13:25
13,28-10-2023 13:30
1,28-10-2023 13:35
3,28-10-2023 13:40
5,28-10-2023 13:45
7,28-10-2023 13:50
11,28-10-2023 13:55
7,28-10-2023 14:00
9,28-10-2023 14:05
17,28-10-2023 14:10
7,28-10-2023 14:15
17,28-10-2023 14:20
21,28-10-2023 14:25
13,28-10-2023 14:30
5,28-10-2023 14:35
15,28-10-2023 14:40
11,28-10-2023 14:45
7,28-10-2023 14:50
13,28-10-2023 14:55
13,28-10-2023 15:00
7,28-10-2023 15:05
15,28-10-2023 15:10
11,28-10-2023 15:15
5,28-10-2023 15:20
7,28-10-2023 15:25
5,28-10-2023 15:30
31,28-10-2023 15:35
13,28-10-2023 15:40
19,28-10-2023 15:45
19,28-10-2023 15:50
5,28-10-2023 15:55
7,28-10-2023 16:00
5,28-10-2023 16:05
3,28-10-2023 16:10
3,28-10-2023 16:15
7,28-10-2023 16:20
9,28-10-2023 16:25
9,28-10-2023 16:30
7,28-10-2023 16:35
27,28-10-2023 16:40
13,28-10-2023 16:45
5,28-10-2023 16:50
9,28-10-2023 16:55
11,28-10-2023 17:00
2,28-10-2023 17:05
11,28-10-2023 17:10
7,28-10-2023 17:15
19,28-10-2023 17:20
3,28-10-2023 17:25
25,28-10-2023 17:30
7,28-10-2023 17:35
17,28-10-2023 17:40
9,28-10-2023 17:45
11,28-10-2023 17:50
9,28-10-2023 17:55
5,28-10-2023 18:00
5,28-10-2023 18:05
9,28-10-2023 18:10
7,28-10-2023 18:15
5,28-10-2023 18:20
5,28-10-2023 18:25
9,28-10-2023 18:30
9,28-10-2023 18:35
11,28-10-2023 18:40
13,28-10-2023 18:45
2,28-10-2023 18:50
17,28-10-2023 18:55
2,28-10-2023 19:00
5,28-10-2023 19:05
7,28-10-2023 19:10
5,28-10-2023 19:15
23,28-10-2023 19:20
5,28-10-2023 19:25
5,28-10-2023 19:30
17,28-10-2023 19:35
7,28-10-2023 19:40
5,28-10-2023 19:45
13,28-10-2023 19:50
5,28-10-2023 19:55
3,28-10-2023 20:00
3,28-10-2023 20:05
17,28-10-2023 20:10
5,28-10-2023 20:15
5,28-10-2023 20:20
7,28-10-2023 20:25
5,28-10-2023 20:30
9,28-10-2023 20:35
9,28-10-2023 20:40
13,28-10-2023 20:45
9,28-10-2023 20:50
9,28-10-2023 20:55
5,28-10-2023 21:00
13,28-10-2023 21:05
5,28-10-2023 21:10
5,28-10-2023 21:15
5,28-10-2023 21:20
5,28-10-2023 21:25
17,28-10-2023 21:30
5,28-10-2023 21:35
11,28-10-2023 21:40
2,28-10-2023 21:45
5,28-10-2023 21:50
1,28-10-2023 21:55
5,28-10-2023 22:00
11,28-10-2023 22:05
3,28-10-2023 22:10
11,28-10-2023 22:15
5,28-10-2023 22:20
5,28-10-2023 22:25
7,28-10-2023 22:30
13,28-10-2023 22:35
5,28-10-2023 22:40
9,28-10-2023 22:45
15,28-10-2023 22:50
7,28-10-2023 22:55
11,28-10-2023 23:00
1,28-10-2023 23:05
5,28-10-2023 23:10
1,28-10-2023 23:15
7,28-10-2023 23:20
2,28-10-2023 23:25
7,28-10-2023 23:30
13,28-10-2023 23:35
13,28-10-2023 23:40
7,28-10-2023 23:45
13,28-10-2023 23:50
13,28-10-2023 23:55
4,29-10-2023 00:00
2,29-10-2023 00:05
0,29-10-2023 00:10
0,29-10-2023 00:15
0,29-10-2023 00:20
2,29-10-2023 00:25
0,29-10-2023 00:30
0,29-10-2023 00:35
0,29-10-2023 00:40
2,29-10-2023 00:45
2,29-10-2023 00:50
0,29-10-2023 00:55
2,29-10-2023 01:00
2,29-10-2023 01:05
2,29-10-2023 01:10
2,29-10-2023 01:15
2,29-10-2023 01:20
2,29-10-2023 01:25
0,29-10-2023 01:30
2,29-10-2023 01:35
2,29-10-2023 01:40
2,29-10-2023 01:45
2,29-10-2023 01:50
2,29-10-2023 01:55
0,29-10-2023 02:00
0,29-10-2023 02:05
2,29-10-2023 02:10
2,29-10-2023 02:15
2,29-10-2023 02:20
0,29-10-2023 02:25
0,29-10-2023 02:30
0,29-10-2023 02:35
2,29-10-2023 02:40
2,29-10-2023 02:45
2,29-10-2023 02:50
0,29-10-2023 02:55
2,29-10-2023 03:00
0,29-10-2023 03:05
2,29-10-2023 03:10
0,29-10-2023 03:15
0,29-10-2023 03:20
0,29-10-2023 03:25
0,29-10-2023 03:30
0,29-10-2023 03:35
0,29-10-2023 03:40
0,29-10-2023 03:45
0,29-10-2023 03:50
0,29-10-2023 03:55
2,29-10-2023 04:00
2,29-10-2023 04:05
0,29-10-2023 04:10
0,29-10-2023 04:15
2,29-10-2023 04:20
2,29-10-2023 04:25
2,29-10-2023 04:30
0,29-10-2023 04:35
0,29-10-2023 04:40
0,29-10-2023 04:45
2,29-10-2023 04:50
4,29-10-2023 04:55
0,29-10-2023 05:00
0,29-10-2023 05:05
2,29-10-2023 05:10
0,29-10-2023 05:15
9,29-10-2023 05:20
2,29-10-2023 05:25
0,29-10-2023 05:30
2,29-10-2023 05:35
0,29-10-2023 05:40
4,29-10-2023 05:45
2,29-10-2023 05:50
4,29-10-2023 05:55
2,29-10-2023 06:00
0,29-10-2023 06:05
2,29-10-2023 06:10
2,29-10-2023 06:15
2,29-10-2023 06:20
0,29-10-2023 06:25
0,29-10-2023 06:30
0,29-10-2023 06:35
2,29-10-2023 06:40
0,29-10-2023 06:45
14,29-10-2023 06:50
2,29-10-2023 06:55
0,29-10-2023 07:00
2,29-10-2023 07:05
0,29-10-2023 07:10
0,29-10-2023 07:15
2,29-10-2023 07:20
4,29-10-2023 07:25
2,29-10-2023 07:30
0,29-10-2023 07:35
0,29-10-2023 07:40
0,29-10-2023 07:45
2,29-10-2023 07:50
0,29-10-2023 07:55
2,29-10-2023 08:00
0,29-10-2023 08:05
0,29-10-2023 08:10
0,29-10-2023 08:15
2,29-10-2023 08:20
0,29-10-2023 08:25
2,29-10-2023 08:30
2,29-10-2023 08:35
0,29-10-2023 08:40
0,29-10-2023 08:45
9,29-10-2023 08:50
0,29-10-2023 08:55
0,29-10-2023 09:00
4,29-10-2023 09:05
2,29-10-2023 09:10
2,29-10-2023 09:15
0,29-10-2023 09:20
0,29-10-2023 09:25
2,29-10-2023 09:30
2,29-10-2023 09:35
4,29-10-2023 09:40
4,29-10-2023 09:45
0,29-10-2023 09:50
2,29-10-2023 09:55
0,29-10-2023 10:00
0,29-10-2023 10:05
7,29-10-2023 10:10
0,29-10-2023 10:15
2,29-10-2023 10:20
4,29-10-2023 10:25
0,29-10-2023 10:30
0,29-10-2023 10:35
2,29-10-2023 10:40
0,29-10-2023 10:45
0,29-10-2023 10:50
0,29-10-2023 10:55
2,29-10-2023 11:00
2,29-10-2023 11:05
2,29-10-2023 11:10
0,29-10-2023 11:15
0,29-10-2023 11:20
0,29-10-2023 11:25
2,29-10-2023 11:30
0,29-10-2023 11:35
0,29-10-2023 11:40
2,29-10-2023 11:45
2,29-10-2023 11:50
0,29-10-2023 11:55
0,29-10-2023 12:00
0,29-10-2023 12:05
2,29-10-2023 12:10
2,29-10-2023 12:15
2,29-10-2023 12:20
0,29-10-2023 12:25
2,29-10-2023 12:30
0,29-10-2023 12:35
2,29-10-2023 12:40
0,29-10-2023 12:45
2,29-10-2023 12:50
0,29-10-2023 12:55
0,29-10-2023 13:00
2,29-10-2023 13:05
0,29-10-2023 13:10
0,29-10-2023 13:15
0,29-10-2023 13:20
2,29-10-2023 13:25
2,29-10-2023 13:30
0,29-10-2023 13:35
0,29-10-2023 13:40
0,29-10-2023 13:45
2,29-10-2023 13:50
0,29-10-2023 13:55
0,29-10-2023 14:00
0,29-10-2023 14:05
2,29-10-2023 14:10
2,29-10-2023 14:15
4,29-10-2023 14:20
0,29-10-2023 14:25
0,29-10-2023 14:30
0,29-10-2023 14:35
0,29-10-2023 14:40
2,29-10-2023 14:45
0,29-10-2023 14:50
2,29-10-2023 14:55
2,29-10-2023 15:00
2,29-10-2023 15:05
2,29-10-2023 15:10
2,29-10-2023 15:15
0,29-10-2023 15:20
2,29-10-2023 15:25
2,29-10-2023 15:30
2,29-10-2023 15:35
0,29-10-2023 15:40
0,29-10-2023 15:45
2,29-10-2023 15:50
2,29-10-2023 15:55
2,29-10-2023 16:00
4,29-10-2023 16:05
0,29-10-2023 16:10
2,29-10-2023 16:15
2,29-10-2023 16:20
2,29-10-2023 16:25
2,29-10-2023 16:30
2,29-10-2023 16:35
0,29-10-2023 16:40
2,29-10-2023 16:45
4,29-10-2023 16:50
0,29-10-2023 16:55
2,29-10-2023 17:00
2,29-10-2023 17:05
2,29-10-2023 17:10
4,29-10-2023 17:15
0,29-10-2023 17:20
4,29-10-2023 17:25
2,29-10-2023 17:30
0,29-10-2023 17:35
2,29-10-2023 17:40
0,29-10-2023 17:45
0,29-10-2023 17:50
2,29-10-2023 17:55
0,29-10-2023 18:00
2,29-10-2023 18:05
4,29-10-2023 18:10
0,29-10-2023 18:15
4,29-10-2023 18:20
0,29-10-2023 18:25
2,29-10-2023 18:30
2,29-10-2023 18:35
0,29-10-2023 18:40
0,29-10-2023 18:45
2,29-10-2023 18:50
2,29-10-2023 18:55
0,29-10-2023 19:00
2,29-10-2023 19:05
0,29-10-2023 19:10
2,29-10-2023 19:15
2,29-10-2023 19:20
2,29-10-2023 19:25
2,29-10-2023 19:30
0,29-10-2023 19:35
0,29-10-2023 19:40
2,29-10-2023 19:45
2,29-10-2023 19:50
2,29-10-2023 19:55
2,29-10-2023 20:00
0,29-10-2023 20:05
2,29-10-2023 20:10
2,29-10-2023 20:15
0,29-10-2023 20:20
2,29-10-2023 20:25
2,29-10-2023 20:30
4,29-10-2023 20:35
0,29-10-2023 20:40
0,29-10-2023 20:45
0,29-10-2023 20:50
7,29-10-2023 20:55
0,29-10-2023 21:00
8,29-10-2023 21:05
2,29-10-2023 21:10
4,29-10-2023 21:15
2,29-10-2023 21:20
4,29-10-2023 21:25
0,29-10-2023 21:30
0,29-10-2023 21:35
2,29-10-2023 21:40
2,29-10-2023 21:45
0,29-10-2023 21:50
4,29-10-2023 21:55
2,29-10-2023 22:00
0,29-10-2023 22:05
2,29-10-2023 22:10
0,29-10-2023 22:15
2,29-10-2023 22:20
0,29-10-2023 22:25
2,29-10-2023 22:30
0,29-10-2023 22:35
2,29-10-2023 22:40
0,29-10-2023 22:45
0,29-10-2023 22:50
2,29-10-2023 22:55
2,29-10-2023 23:00
2,29-10-2023 23:05
0,29-10-2023 23:10
0,29-10-2023 23:15
2,29-10-2023 23:20
0,29-10-2023 23:25
0,29-10-2023 23:30
0,29-10-2023 23:35
0,29-10-2023 23:40
0,29-10-2023 23:45
0,29-10-2023 23:50
0,29-10-2023 23:55
0,30-10-2023 00:00
2,30-10-2023 00:05
2,30-10-2023 00:10
0,30-10-2023 00:15
0,30-10-2023 00:20
6,30-10-2023 00:25
2,30-10-2023 00:30
4,30-10-2023 00:35
2,30-10-2023 00:40
4,30-10-2023 00:45
0,30-10-2023 00:50
4,30-10-2023 00:55
2,30-10-2023 01:00
2,30-10-2023 01:05
2,30-10-2023 01:10
2,30-10-2023 01:15
2,30-10-2023 01:20
0,30-10-2023 01:25
6,30-10-2023 01:30
2,30-10-2023 01:35
0,30-10-2023 01:40
2,30-10-2023 01:45
4,30-10-2023 01:50
4,30-10-2023 01:55
6,30-10-2023 02:00
0,30-10-2023 02:05
6,30-10-2023 02:10
2,30-10-2023 02:15
4,30-10-2023 02:20
6,30-10-2023 02:25
2,30-10-2023 02:30
6,30-10-2023 02:35
0,30-10-2023 02:40
2,30-10-2023 02:45
2,30-10-2023 02:50
6,30-10-2023 02:55
2,30-10-2023 03:00
4,30-10-2023 03:05
4,30-10-2023 03:10
5,30-10-2023 03:15
10,30-10-2023 03:20
80,30-10-2023 03:25
6,30-10-2023 03:30
2,30-10-2023 03:35
6,30-10-2023 03:40
2,30-10-2023 03:45
2,30-10-2023 03:50
2,30-10-2023 03:55
0,30-10-2023 04:00
2,30-10-2023 04:05
6,30-10-2023 04:10
2,30-10-2023 04:15
4,30-10-2023 04:20
2,30-10-2023 04:25
6,30-10-2023 04:30
4,30-10-2023 04:35
2,30-10-2023 04:40
8,30-10-2023 04:45
4,30-10-2023 04:50
2,30-10-2023 04:55
4,30-10-2023 05:00
4,30-10-2023 05:05
0,30-10-2023 05:10
6,30-10-2023 05:15
6,30-10-2023 05:20
2,30-10-2023 05:25
2,30-10-2023 05:30
4,30-10-2023 05:35
6,30-10-2023 05:40
4,30-10-2023 05:45
4,30-10-2023 05:50
4,30-10-2023 05:55
2,30-10-2023 06:00
4,30-10-2023 06:05
0,30-10-2023 06:10
2,30-10-2023 06:15
8,30-10-2023 06:20
6,30-10-2023 06:25
2,30-10-2023 06:30
2,30-10-2023 06:35
2,30-10-2023 06:40
4,30-10-2023 06:45
6,30-10-2023 06:50
4,30-10-2023 06:55
2,30-10-2023 07:00
4,30-10-2023 07:05
2,30-10-2023 07:10
4,30-10-2023 07:15
2,30-10-2023 07:20
2,30-10-2023 07:25
4,30-10-2023 07:30
4,30-10-2023 07:35
4,30-10-2023 07:40
2,30-10-2023 07:45
4,30-10-2023 07:50
4,30-10-2023 07:55
4,30-10-2023 08:00
2,30-10-2023 08:05
4,30-10-2023 08:10
2,30-10-2023 08:15
2,30-10-2023 08:20
2,30-10-2023 08:25
4,30-10-2023 08:30
2,30-10-2023 08:35
8,30-10-2023 08:40
2,30-10-2023 08:45
6,30-10-2023 08:50
6,30-10-2023 08:55
4,30-10-2023 09:00
6,30-10-2023 09:05
8,30-10-2023 09:10
2,30-10-2023 09:15
4,30-10-2023 09:20
4,30-10-2023 09:25
4,30-10-2023 09:30
4,30-10-2023 09:35
2,30-10-2023 09:40
2,30-10-2023 09:45
9,30-10-2023 09:50
4,30-10-2023 09:55
7,30-10-2023 10:00
7,30-10-2023 10:05
6,30-10-2023 10:10
2,30-10-2023 10:15
6,30-10-2023 10:20
2,30-10-2023 10:25
6,30-10-2023 10:30
8,30-10-2023 10:35
5,30-10-2023 10:40
4,30-10-2023 10:45
0,30-10-2023 10:50
4,30-10-2023 10:55
2,30-10-2023 11:00
4,30-10-2023 11:05
2,30-10-2023 11:10
6,30-10-2023 11:15
2,30-10-2023 11:20
6,30-10-2023 11:25
6,30-10-2023 11:30
2,30-10-2023 11:35
8,30-10-2023 11:40
7,30-10-2023 11:45
4,30-10-2023 11:50
2,30-10-2023 11:55
6,30-10-2023 12:00
2,30-10-2023 12:05
6,30-10-2023 12:10
6,30-10-2023 12:15
9,30-10-2023 12:20
2,30-10-2023 12:25
11,30-10-2023 12:30
9,30-10-2023 12:35
4,30-10-2023 12:40
4,30-10-2023 12:45
4,30-10-2023 12:50
6,30-10-2023 12:55
2,30-10-2023 13:00
7,30-10-2023 13:05
0,30-10-2023 13:10
8,30-10-2023 13:15
12,30-10-2023 13:20
6,30-10-2023 13:25
12,30-10-2023 13:30
6,30-10-2023 13:35
4,30-10-2023 13:40
19,30-10-2023 13:45
4,30-10-2023 13:50
6,30-10-2023 13:55
2,30-10-2023 14:00
6,30-10-2023 14:05
6,30-10-2023 14:10
0,30-10-2023 14:15
2,30-10-2023 14:20
4,30-10-2023 14:25
4,30-10-2023 14:30
4,30-10-2023 14:35
6,30-10-2023 14:40
8,30-10-2023 14:45
6,30-10-2023 14:50
6,30-10-2023 14:55
6,30-10-2023 15:00
6,30-10-2023 15:05
8,30-10-2023 15:10
8,30-10-2023 15:15
6,30-10-2023 15:20
6,30-10-2023 15:25
8,30-10-2023 15:30
11,30-10-2023 15:35
4,30-10-2023 15:40
2,30-10-2023 15:45
6,30-10-2023 15:50
2,30-10-2023 15:55
4,30-10-2023 16:00
2,30-10-2023 16:05
4,30-10-2023 16:10
4,30-10-2023 16:15
2,30-10-2023 16:20
6,30-10-2023 16:25
4,30-10-2023 16:30
6,30-10-2023 16:35
2,30-10-2023 16:40
2,30-10-2023 16:45
0,30-10-2023 16:50
6,30-10-2023 16:55
2,30-10-2023 17:00
6,30-10-2023 17:05
6,30-10-2023 17:10
6,30-10-2023 17:15
2,30-10-2023 17:20
2,30-10-2023 17:25
4,30-10-2023 17:30
2,30-10-2023 17:35
2,30-10-2023 17:40
0,30-10-2023 17:45
6,30-10-2023 17:50
4,30-10-2023 17:55
2,30-10-2023 18:00
2,30-10-2023 18:05
4,30-10-2023 18:10
6,30-10-2023 18:15
6,30-10-2023 18:20
2,30-10-2023 18:25
2,30-10-2023 18:30
6,30-10-2023 18:35
2,30-10-2023 18:40
0,30-10-2023 18:45
2,30-10-2023 18:50
2,30-10-2023 18:55
4,30-10-2023 19:00
4,30-10-2023 19:05
6,30-10-2023 19:10
4,30-10-2023 19:15
4,30-10-2023 19:20
6,30-10-2023 19:25
2,30-10-2023 19:30
2,30-10-2023 19:35
2,30-10-2023 19:40
2,30-10-2023 19:45
2,30-10-2023 19:50
0,30-10-2023 19:55
6,30-10-2023 20:00
2,30-10-2023 20:05
6,30-10-2023 20:10
8,30-10-2023 20:15
2,30-10-2023 20:20
2,30-10-2023 20:25
10,30-10-2023 20:30
6,30-10-2023 20:35
2,30-10-2023 20:40
4,30-10-2023 20:45
2,30-10-2023 20:50
6,30-10-2023 20:55
2,30-10-2023 21:00
4,30-10-2023 21:05
2,30-10-2023 21:10
4,30-10-2023 21:15
4,30-10-2023 21:20
2,30-10-2023 21:25
2,30-10-2023 21:30
4,30-10-2023 21:35
2,30-10-2023 21:40
0,30-10-2023 21:45
4,30-10-2023 21:50
6,30-10-2023 21:55
2,30-10-2023 22:00
4,30-10-2023 22:05
6,30-10-2023 22:10
4,30-10-2023 22:15
6,30-10-2023 22:20
4,30-10-2023 22:25
2,30-10-2023 22:30
4,30-10-2023 22:35
4,30-10-2023 22:40
2,30-10-2023 22:45
4,30-10-2023 22:50
2,30-10-2023 22:55
8,30-10-2023 23:00
11,30-10-2023 23:05
5,30-10-2023 23:10
4,30-10-2023 23:15
2,30-10-2023 23:20
2,30-10-2023 23:25
6,30-10-2023 23:30
2,30-10-2023 23:35
2,30-10-2023 23:40
4,30-10-2023 23:45
4,30-10-2023 23:50
2,30-10-2023 23:55
0,31-10-2023 00:00
2,31-10-2023 00:05
2,31-10-2023 00:10
0,31-10-2023 00:15
0,31-10-2023 00:20
4,31-10-2023 00:25
0,31-10-2023 00:30
2,31-10-2023 00:35
0,31-10-2023 00:40
2,31-10-2023 00:45
2,31-10-2023 00:50
2,31-10-2023 00:55
0,31-10-2023 01:00
0,31-10-2023 01:05
0,31-10-2023 01:10
2,31-10-2023 01:15
2,31-10-2023 01:20
2,31-10-2023 01:25
2,31-10-2023 01:30
2,31-10-2023 01:35
0,31-10-2023 01:40
0,31-10-2023 01:45
6,31-10-2023 01:50
0,31-10-2023 01:55
2,31-10-2023 02:00
2,31-10-2023 02:05
2,31-10-2023 02:10
2,31-10-2023 02:15
2,31-10-2023 02:20
0,31-10-2023 02:25
0,31-10-2023 02:30
2,31-10-2023 02:35
0,31-10-2023 02:40
2,31-10-2023 02:45
0,31-10-2023 02:50
2,31-10-2023 02:55
2,31-10-2023 03:00
2,31-10-2023 03:05
2,31-10-2023 03:10
75,31-10-2023 03:15
2,31-10-2023 03:20
0,31-10-2023 03:25
0,31-10-2023 03:30
2,31-10-2023 03:35
0,31-10-2023 03:40
4,31-10-2023 03:45
6,31-10-2023 03:50
0,31-10-2023 03:55
2,31-10-2023 04:00
5,31-10-2023 04:05
0,31-10-2023 04:10
0,31-10-2023 04:15
2,31-10-2023 04:20
2,31-10-2023 04:25
4,31-10-2023 04:30
2,31-10-2023 04:35
2,31-10-2023 04:40
2,31-10-2023 04:45
2,31-10-2023 04:50
2,31-10-2023 04:55
2,31-10-2023 05:00
8,31-10-2023 05:05
0,31-10-2023 05:10
6,31-10-2023 05:15
2,31-10-2023 05:20
0,31-10-2023 05:25
2,31-10-2023 05:30
0,31-10-2023 05:35
2,31-10-2023 05:40
0,31-10-2023 05:45
2,31-10-2023 05:50
6,31-10-2023 05:55
6,31-10-2023 06:00
0,31-10-2023 06:05
0,31-10-2023 06:10
0,31-10-2023 06:15
2,31-10-2023 06:20
9,31-10-2023 06:25
4,31-10-2023 06:30
0,31-10-2023 06:35
2,31-10-2023 06:40
0,31-10-2023 06:45
2,31-10-2023 06:50
0,31-10-2023 06:55
2,31-10-2023 07:00
4,31-10-2023 07:05
2,31-10-2023 07:10
2,31-10-2023 07:15
2,31-10-2023 07:20
9,31-10-2023 07:25
0,31-10-2023 07:30
2,31-10-2023 07:35
44,31-10-2023 07:40
4,31-10-2023 07:45
4,31-10-2023 07:50
0,31-10-2023 07:55
2,31-10-2023 08:00
0,31-10-2023 08:05
2,31-10-2023 08:10
0,31-10-2023 08:15
4,31-10-2023 08:20
43,31-10-2023 08:25
2,31-10-2023 08:30
2,31-10-2023 08:35
0,31-10-2023 08:40
2,31-10-2023 08:45
0,31-10-2023 08:50
4,31-10-2023 08:55
0,31-10-2023 09:00
2,31-10-2023 09:05
10,31-10-2023 09:10
5,31-10-2023 09:15
2,31-10-2023 09:20
4,31-10-2023 09:25
0,31-10-2023 09:30
8,31-10-2023 09:35
2,31-10-2023 09:40
2,31-10-2023 09:45
0,31-10-2023 09:50
0,31-10-2023 09:55
10,31-10-2023 10:00
0,31-10-2023 10:05
0,31-10-2023 10:10
0,31-10-2023 10:15
2,31-10-2023 10:20
0,31-10-2023 10:25
0,31-10-2023 10:30
0,31-10-2023 10:35
4,31-10-2023 10:40
2,31-10-2023 10:45
0,31-10-2023 10:50
76,31-10-2023 10:55
4,31-10-2023 11:00
2,31-10-2023 11:05
0,31-10-2023 11:10
4,31-10-2023 11:15
0,31-10-2023 11:20
0,31-10-2023 11:25
0,31-10-2023 11:30
75,31-10-2023 11:35
2,31-10-2023 11:40
8,31-10-2023 11:45
8,31-10-2023 11:50
4,31-10-2023 11:55
2,31-10-2023 12:00
2,31-10-2023 12:05
2,31-10-2023 12:10
2,31-10-2023 12:15
7,31-10-2023 12:20
0,31-10-2023 12:25
4,31-10-2023 12:30
2,31-10-2023 12:35
0,31-10-2023 12:40
2,31-10-2023 12:45
4,31-10-2023 12:50
6,31-10-2023 12:55
0,31-10-2023 13:00
4,31-10-2023 13:05
2,31-10-2023 13:10
2,31-10-2023 13:15
4,31-10-2023 13:20
2,31-10-2023 13:25
4,31-10-2023 13:30
6,31-10-2023 13:35
66,31-10-2023 13:40
0,31-10-2023 13:45
2,31-10-2023 13:50
2,31-10-2023 13:55
2,31-10-2023 14:00
2,31-10-2023 14:05
2,31-10-2023 14:10
0,31-10-2023 14:15
2,31-10-2023 14:20
0,31-10-2023 14:25
8,31-10-2023 14:30
67,31-10-2023 14:35
0,31-10-2023 14:40
0,31-10-2023 14:45
2,31-10-2023 14:50
2,31-10-2023 14:55
2,31-10-2023 15:00
2,31-10-2023 15:05
4,31-10-2023 15:10
0,31-10-2023 15:15
0,31-10-2023 15:20
2,31-10-2023 15:25
6,31-10-2023 15:30
2,31-10-2023 15:35
6,31-10-2023 15:40
0,31-10-2023 15:45
2,31-10-2023 15:50
0,31-10-2023 15:55
2,31-10-2023 16:00
0,31-10-2023 16:05
2,31-10-2023 16:10
4,31-10-2023 16:15
2,31-10-2023 16:20
0,31-10-2023 16:25
4,31-10-2023 16:30
0,31-10-2023 16:35
2,31-10-2023 16:40
2,31-10-2023 16:45
0,31-10-2023 16:50
0,31-10-2023 16:55
0,31-10-2023 17:00
0,31-10-2023 17:05
4,31-10-2023 17:10
4,31-10-2023 17:15
2,31-10-2023 17:20
2,31-10-2023 17:25
0,31-10-2023 17:30
0,31-10-2023 17:35
0,31-10-2023 17:40
0,31-10-2023 17:45
2,31-10-2023 17:50
4,31-10-2023 17:55
0,31-10-2023 18:00
2,31-10-2023 18:05
0,31-10-2023 18:10
4,31-10-2023 18:15
0,31-10-2023 18:20
0,31-10-2023 18:25
2,31-10-2023 18:30
2,31-10-2023 18:35
0,31-10-2023 18:40
12,31-10-2023 18:45
0,31-10-2023 18:50
4,31-10-2023 18:55
0,31-10-2023 19:00
2,31-10-2023 19:05
0,31-10-2023 19:10
4,31-10-2023 19:15
2,31-10-2023 19:20
0,31-10-2023 19:25
0,31-10-2023 19:30
0,31-10-2023 19:35
2,31-10-2023 19:40
2,31-10-2023 19:45
2,31-10-2023 19:50
0,31-10-2023 19:55
0,31-10-2023 20:00
0,31-10-2023 20:05
4,31-10-2023 20:10
2,31-10-2023 20:15
4,31-10-2023 20:20
6,31-10-2023 20:25
4,31-10-2023 20:30
0,31-10-2023 20:35
0,31-10-2023 20:40
4,31-10-2023 20:45
0,31-10-2023 20:50
2,31-10-2023 20:55
4,31-10-2023 21:00
2,31-10-2023 21:05
78,31-10-2023 21:10
4,31-10-2023 21:15
2,31-10-2023 21:20
0,31-10-2023 21:25
0,31-10-2023 21:30
0,31-10-2023 21:35
6,31-10-2023 21:40
0,31-10-2023 21:45
2,31-10-2023 21:50
2,31-10-2023 21:55
2,31-10-2023 22:00
4,31-10-2023 22:05
4,31-10-2023 22:10
6,31-10-2023 22:15
2,31-10-2023 22:20
2,31-10-2023 22:25
0,31-10-2023 22:30
0,31-10-2023 22:35
4,31-10-2023 22:40
4,31-10-2023 22:45
0,31-10-2023 22:50
0,31-10-2023 22:55
0,31-10-2023 23:00
7,31-10-2023 23:05
2,31-10-2023 23:10
0,31-10-2023 23:15
2,31-10-2023 23:20
0,31-10-2023 23:25
0,31-10-2023 23:30
4,31-10-2023 23:35
11,31-10-2023 23:40
4,31-10-2023 23:45
4,31-10-2023 23:50
